text_hindi,sentiment
@_callmecourt हमेशा हुन का स्वागत करते हैं,positive
"वेस्ट कोस्ट, TYVM पर इसका नॉट मदर्स डे",positive
ब्रूनो अर्घहह मैं नहीं कर सकते,negative
McFly? !!क्या वे अब तक का सबसे अच्छा बैंड है?काश मैं कॉन्सर्ट देखने के लिए वहां होता।सिंगापुर एक जगह नहीं है जो वे `टूर करते हैं।,neutral
बस पूरा बटन हंट 3,neutral
मैं रैले में देखने के लिए उत्सुक था (10 साल के लिए प्रशंसक भी एनबी) लेकिन स्केलपर्स ने टीआईएक्स लिया और उन्हें $ 200 मोरों के लिए बेच दिया,positive
कुत्तों की आँखें खराब लगती हैं।बस नए वॉशिंग मशीन पर बाहर निकाला गया तो क्यों नहीं एक vets बिल इसे बंद करने के लिए eh?!?!?!,negative
"कुछ विश्राम के लिए अब, मजेदार दिन।माँ के साथ कुछ टीवी, फिर स्लीप",positive
"जेमी @ सीन कोडी, कुछ गुस्से में ****?",neutral
"नहीं, मुझे नहीं लगता कि यह बुरा है।और इसकी बहुत अच्छी तरह से संपादित भी।",positive
मुझे ऐसा नहीं लगता,neutral
"मुझे यकीन नहीं है कि स्ट्रैचिनो क्या है, लेकिन यह अच्छा लगता है।",positive
"स्नातक होने के लिए नहीं जा रहे हैं, हबबी-से-इसके बजाय अच्छी तरह से महसूस नहीं कर रहे हैं, ऑनलाइन अधिक काम करना ऑनलाइन!",negative
धन्यवाद।मैं स्वयं हूँ इसलिए मैं 'मेरा खाता' क्षेत्र नहीं देखता।मुझे लगता है कि यह गहरी खुदाई है,neutral
"3OH! 3 - अमीर आदमी अद्भुत है, वास्तव में सोमवार को स्कूल के लिए परेशान नहीं किया जा सकता है",positive
http://wave.google.com/ <3 Google ... काश वे `हालांकि क्रोम में बिट्स जोड़ने में थोड़ा और समय बिताते हैं,positive
कभी -कभी काश मैं एक वार्डन होता,neutral
सुबह इस लंबी यात्रा के लिए आगे नहीं देख रहे हैं।मैं बीमार हूँ,negative
व्यस्त लेकिन शानदार।कुछ दिनों के लिए अनप्लग करने की कोशिश की।एफएफ के लिए धन्यवाद !!,positive
"E3 के साथ आने के साथ सबसे खराब चीज हुई।नहीं, स्वाइन फ्लू नहीं!एड्स नहीं!RROD !!!!!!!!!!!!!!!",negative
Boo i`m एक सप्ताह देर से शहर में कब तक यू?,neutral
.. ये छुट्टियां बहुत उबाऊ हैं ।।,negative
"Az`s सबसे अच्छा वॉल्यूम।3 ... परिचय, यह कैसे दिखता है ?????",neutral
चलो घर चलते हैं,neutral
आज के लिए आधिकारिक व्हाइन-ट्वीट।कुछ भी नहीं निर्दिष्ट,neutral
बिस्तर पर नहीं जा सकते मैं बहुत थक गया हूँ !!!,negative
हाँ ... यह मेरे लिए एक लंबा समय है।,neutral
_and_zi धन्यवाद!मैं अब अपने रास्ते पर हूँ,positive
साझा किम Hom¯â½ltermand - पोर्टफोलियो: KAARE द्वारा साझा किया गया अंत में एक डेन iÃ Â Âve को अद्भुत करने के लिए सम्मान मिला .. http://tinyurl.com/coypsl,positive
"वह **** योग्य नहीं है।वह निश्चित रूप से एक दंगा है, लेकिन एनकेओटीबी कॉन्सर्ट में नहीं।मैं उस रात बिना किसी विचलित होने वाली 2 बी एक स्मूच वाली लड़की चाहता हूं",neutral
थोड़ा थक गया है।मैं बारिश को दोष देता हूं।http://plurk.com/p/x2jc9,negative
बारिश बहुत मजबूत है।मैं किले कैसे जाऊंगा,neutral
क्या दंगा..कस आप आपको बता सकते हैं कि आप `दोस्तों को बता सकते हैं कि आप क्लैमाइडिया मिल गए हैं..लेकिन आप जल्द ही पॉक्स-साइफिलिस प्राप्त करने की उम्मीद कर रहे हैं,negative
यह अच्छा डिनर खुश मुनचिन का मेरा विचार है,positive
मुझे पता है!मैं या तो जा सकता हूं ... यह दुखद है कि उसे वापस आने की जरूरत है,negative
हैप्पी मातृ दिवस माँ!मुझे तुमसे प्यार है!,positive
भयानक विचार ... मुझे सोमवार को अच्छे विचार पर काम करने के लिए वापस जाना है ... मैं केवल 90 मिनट के लिए काम करता हूं जीवन अच्छा है।,negative
ज़ोर-ज़ोर से हंसना!मुझे `साइट दिखाने के लिए धन्यवाद।अगर आप जीत गए तो मैं हबबी को बताऊं।,neutral
"मेरे पास ट्विटर से एक छोटा सा ट्वीटब्रेक था, मुझे लगता है कि मुझे इसकी आवश्यकता थी",neutral
हाँ।वह आकर्षक है।मैं उसके बेडरूम से प्यार करता हूँ .. ओह मेरे भगवान।किताबें।,positive
ओह माय गॉड ... मेरा पसंदीदा हावियाना सिर्फ तीन साल या सेवा के बाद टूट गया या वे चूक जाएंगे।और वे पूरी तरह से मेरे पैरों को ढाले गए थे,neutral
"यह शुक्रवार है, लेकिन ज्यादा काम करने के लिए सबसे सुखद लोगों को नहीं ...",negative
क्या आप अपने अब Xbox पर एक लाख दोस्त आमंत्रित करने जा रहे हैं और उनमें से एक मुझे होगा,neutral
"नहीं, लेकिन मैंने तुम्हें याद किया",negative
"इसका एक भव्य दिन है और मैं पूरे दिन काम करने जा रहा हूं, बस अपने आप को NYC के लिए बता रहा है !!",positive
मैंने ड्राइविंग विशेषाधिकारों को प्रतिबंधित कर दिया है ... और मैंने कुछ भी नहीं किया।बेवकूफ दोहरे मानक,neutral
हैप्पी बी-डे मा फ्रेयाआआआक <3,positive
"हां, किरणों ने रेड सोक्स को 14-5 से हराया",neutral
@_erica मुझे सही पता है,neutral
पापा को अलविदा कहना ...।,negative
"बस एक परीक्षा समाप्त, हर 1 ने समाप्त कर दिया है मैंने अपने दोस्तों के लिए अलग -अलग कोर्स चुना है, मेरे पास अगले सप्ताह गुरुवार को एक और परीक्षा है",neutral
"आप `साइकिल चलाने के लिए` यह अच्छा है।स्वस्थ भोजन करना और भोजन करना, संदर्भ में एक विरोधाभास है।",positive
"हाहा, यह वापस आने के समय तक सकल होगा।आपको बताओ क्या .. हम `yum!वैंकूवर कुछ मलय स्पॉट जल्द ही, या बस भारतीय हो जाते हैं",neutral
मैं मैकफली कॉन्सर्ट में जाने के लिए बहुत बुरा चाहता हूं,positive
संगीत बॉक्स सुनकर।जब मारिया अभी भी गा सकती थी,neutral
http://tinyurl.com/cyonct वोट रोब के लिए,neutral
"अच्छी तरह से मूवी की रात को खराब हो गई डिस्क-हेपिंग चली गई, इसलिए नींद के लिए समय",negative
"मैं अंत में बिस्तर पर जा रहा हूं, हर कोई .. जो भी आप कर रहे हैं, धन्य हो!",positive
बारिश होती है और यह बहुत ज्यादा चूसता है क्योंकि यह एक पंक्ति में दूसरे दिन है,negative
Cuz एयरलाइंस सुपर लंगड़ा हैं।,negative
इतना थक गया ..,neutral
"वाह, मेरा फोन पूरे दिन ट्वीट के साथ बह रहा था।अब जब मैं घर, यह एक भूत शहर है!मुझे लगता है कि मैं अपने Apt में कुछ काम करूँगा।& सोने जाओ।",neutral
भूगोल आज एक परीक्षा थी!,negative
मेरी 'गोधूलि' जैकेट @ modcloth प्राप्त करने से चूक गए!आदमी काश मैं नहीं था कि मैं लंबे बंदर हथियार और इसके बजाय एल प्राप्त कर सकता था !!,negative
उम्मीद है आप जल्द ही बेहतर महसुस करेंगे,positive
बस तीन बहुत भूखे आवारा किटियों को तीन डिब्बे या टूना खिलाया।मुझे आशा है कि वे आज रात गर्म और सुरक्षित रहेंगे,positive
मैं अपने पिज्जा लड़की एपिसोड XD <3 knoow,positive
सुबह!!हर कोई कैसे है,neutral
"_fred6 यह वास्तव में अच्छा है!नहीं, मैं अब एक पीसी पर हूँ, मैं एक मैक अच्छी तरह से मैं नहीं करता हूँ, लेकिन यह ooooooooolold मेरे पास एक iPhone tho है",positive
हैप्पी मदर का दिन ~ क्या आपने एसएनएल देखा?अगर यू जिमी फॉलन के साथ हूट से चूक गए,positive
थका है!और अब बिस्तर पर जाने वाला है!,negative
टीवी समय बाद में याल देखें!XOXO,neutral
ग्रीनबेल्ट और पावर से आया था,neutral
_ken कि अगर केवल मैं बाहर घूमने के लिए था तो बेकार है।,negative
"सीएफएस के साथ 14 साल की उम्र के मम के लिए कोई भी सुझाव मिला, जो रात में सो सकता है।वह लगभग 4 ए.एम.मध्य दिन तक",neutral
"मुझे सॉरी!LOL मेरे पास कभी नहीं था, जैसे, वास्तविक समय दुर्भाग्य से वहाँ बिताने के लिए।जब मैं जाता हूं तो सब कुछ हमेशा पागल होता रहा",negative
wwwwooo!एसएनएल जल्द,neutral
बहुत बढ़िया!हो सकता है कि किसी दिन मैं BestSellers सूची में आपकी एक पुस्तक पाऊंगा?ज़ोर-ज़ोर से हंसना,positive
आप मेरे पसंदीदा ब्लॉगिंग साइट के लिए e m और o ... <3 के बिना #melo को जादू कर सकते हैं।,positive
व्हिटनी से घर।बिना नींद के।थोड़ा सा चर्च।Dangggg .... मैं `थक गया।लेकिन यह इसके लायक था,neutral
माउंट व्यंजन पर विजय प्राप्त की गई है।डिश लैंड हमारी है,positive
Google ... मुझे सेब दिखाओ ... मैं केवल उनमें हरे रंग के साथ चित्र देखना चाहता हूं: http://tinyurl.com/clrbau कूल,neutral
पुन: नौकरी ... अभी भी मेरे दोस्त की प्रतीक्षा कर रहा है।पूछने के लिए धन्यवाद * मुझे बस थोड़ी जरूरत है ...;) *?http://blip.fm/~5jehr,positive
- 5/31 हमारे रूममेट युग के अंत को चिह्नित करता है।और आपने फिर कभी मेरे लिए वॉन्टन्स नहीं बनाए।,neutral
मैं चाहता हूं कि मैं इस सप्ताह के आने वाले नॉक्सविले में आपके ब्लॉगिंग बूटकैंप पर जा सकूं!मैं इतना करीब है लेकिन अभी तक अब तक।,neutral
"टॉम, मैंने फिर से एक आदमी को देखा जो आज मेरे परिसर में आपको दिखता है।वह इतना प्यारा है ...: ') लेकिन आप अभी भी उससे ज्यादा कुतर रहे हैं।हाहा ..",positive
_ यह अभी फिर से है !!आह मैं डेमी लोवाटो से प्यार करता हूं,positive
आज शाम को घास को थोड़ा घास काटने से!मज़ा,positive
मेरे सबसे अच्छे दोस्त के साथ अब एक आइसक्रीम है।,neutral
मेरे लिए किसी को सिर्फ **** जन्मदिन ****,negative
यदि आप आज से इन पिक्स को सहेजते हैं तो कृपया क्रेडिट www.wireimage.com धन्यवाद,positive
Ooooooooooo लेकिन आपने अभी कहा कि आप घर पर डांसिन थे।तो क्या यह गिनती नहीं है?,neutral
काश मैंने सोमवार को जॉन एंड केट प्लस 8 देखा,neutral
यह ठीक से अधिक है।व्यक्तिगत रूप से मैं कुछ नहीं करने में बहुत अच्छा हूँ,positive
नोला निश्चित रूप से दुनिया के मेरे पसंदीदा शहरों में से एक का आनंद लें।कृपया मेरे लिए चॉकलेट के साथ एक beignet है,positive
lmao मुझे लगता है कि बहुत हाहा है,positive
जोड़ना !,neutral
Fuzzball माँ के दिन की तुलना में अधिक मजेदार है http://tinyurl.com/dhpol7,positive
मैं वही कर रहा हूं जो मैं थोड़ा यात्रा करना चाहता हूं!,neutral
"डॉनी का वह चित्र एक सिओक्स सिनर है जो कल रात लॉन्च में लिया था।वर्ड है, वह एक एकल एल्बम है, जो भी बाहर आ रहा है।",neutral
"http://twitpic.com/4vgzy - मूविंग बहुत अच्छी है, खासकर अगर उनमें से बहुत से मदद करते हैं।",positive
_N - मुझे भी !!मैं या तो बोलते समय नहीं चाहता!(मेरे पास अपने जूते से सोशल मीडिया को पोंछने के बारे में लंगड़ा चुटकुले क्यों हैं? LOL),neutral
http://twitpic.com/4wdgr - yay!मैं फिर से एक गोरा हूँ !!मुझे बहुत अच्छा लग रहा है,neutral
आज रात कौन बाहर जा रहा है?मैं बाहर जाना चाहता हुँ  ****,neutral
देर रात बाहर और काम करने के कारण अभी भी थक गया है और फिर से जल्दी से 2moro 4 काम बुरे समय के लिए bas करना है!,negative
मैं कुछ और उच्च कैलोरी चीजों पर चबाने के बारे में!वे मेरे दिमाग को काम करते रहते हैं,neutral
जाहिर है कि बहुत बुरा नहीं है,negative
"Ive 2 चाह रहा था, लेकिन 4 2 मो हो जाएगा।और मेरी दुकानों को बंद करना है!",neutral
मैं सिर्फ अपने bf यू प्यार करता हूँ बहुत बढ़िया है !!!![हन्ना मोंटाना फिल्म कभी भी अद्भुत फिल्म थी !!] // कूल http://gykd.net,positive
http://twitpic.com/2xjoc - क्या आप मुझे पेंट कर सकते हैं,neutral
मुझे एक कुत्ता चाहिए ...,neutral
"यदि आप एक कार मारते हैं .. तो यू को एक नोट छोड़ देना चाहिए http://bit.ly/p274b लेकिन हाँ, जो भी आप नोट पर चाहते हैं",neutral
"मैं रोम, इटली के लिए गया था।मैं वहाँ अच्छा लगता है।लालित्य, शैली।शिकागो में रहना बहुत मुश्किल है।यहाँ कोई लालित्य नहीं।दुखी।",neutral
- बिल्कुल इसे प्यार करता है .... यू आर बहुत सारी चीजें!,positive
_123 मैं नहीं कर सकते,negative
Blimey!आप अभी भी पीड़ित हैं? !!,negative
क्या आप अपने गिटार के बिना एक गीत लिख सकते हैं?मुझे लगा कि आप कुछ करने के लिए देख सकते हैं!,neutral
शुक्रवार का अनुसरण करें .. मुझे COZ का पालन करें मेरे पास केवल 26 अनुयायी हैं ... (यह 2am नहीं है),neutral
"आखिरकार कल रात आपसे मिलकर बहुत अच्छा लगा!काश हमारे पास बात करने के लिए अधिक समय होता।कॉफी के लिए नहीं जा सकता, कठिन ... दिन की नौकरी।",positive
"अरे ट्वीट, मेरी चाची को बस एक खराब कार दुर्घटना मिली ... pls उसे सभी प्रार्थनाएँ रखें ... धन्यवाद",negative
मैं बहुत जल्द एक होने के लिए तत्पर हूं,positive
हाहा !!एक कुल्हाड़ी के साथ कोई सिर्फ आप दृश्य पर पॉप अप !!आपने क्या किया???,neutral
"अरे नहीं, मुझे आशा है कि आप उस तक पहुँचेंगे!",positive
नाह।यह कैसे एक सूट पहनने के लिए बेकार है और कैसे अस्थायी 10 डिग्री ऊपर जाता है जब कोई आपके बगल में बैठता है,negative
"अच्छा हूँ ..: मेरे पिताजी के साथ 2 दिन घूमना, अभी भी नौकरी की तलाश में ..",positive
मैं आज रात पार्टी नहीं कर रहा हूँ,neutral
मुझे मेरी बू की याद आती है,negative
अपनी माँ और मेरी माँ के लिए भी ठीक है!,neutral
नगेट बिट जैक।मैंने उससे कहा कि गरीब हम्सटर को पोक न करें!,negative
कल बपतिस्मा ले रहा है और एक कॉलेज स्नातक है।व्यस्त सप्ताहांत!,neutral
बहुत उत्साहित बच्चे को मैं गड़गड़ाहट में सुनता हूँ,negative
ऊ मैं कतार से नफरत है,negative
"शुक्रवार की रात सप्ताह की मेरी fav रात है, लेकिन अब मुझे बेवकूफ कुत्ते प्रशिक्षण कक्षाओं में जाना है",positive
खबर मिली,neutral
हैप्पी स्टार वार्स डे // सप्ताह होगा,positive
क्यों thx!#webdu मैं केवल गुरुवार को कन्फ्यूट में था,neutral
मेरे बारे में क्या मुझे भी याद है!,negative
"काश मैं कर सकता था, लेकिन आपको यूके से सभी तरह से कॉल करने में बहुत अधिक खर्च होता",negative
हैप्पी मदर्स डे निफ्टी !!!!!!!!!!!!!!!!!!!!!!!,positive
क्लाउड क्रोएशियाई अपार्टमेंट,neutral
हरे रंग पर स्क्रीन कल शुरू हुई !!! आह!मैनें इसे खो दिया!,negative
इस सप्ताह के अंत में मेरे लिए कोई क्लब नहीं,negative
वजन बढ़ रहा है।की अपेक्षा,neutral
मानो या न मानो मैं एक सुपर गीक हूँ,neutral
मैंने सिर्फ तीन बार अपने पूरे घर को वैक्यूम किया।सभी वैक्यूम पेंच !!,negative
मेरे पास अब पीने के लिए बहुत काम है।लेकिन मैं पब में दोपहर से प्यार करता हूं।,neutral
आज सुबह कैली छोड़ दिया ... डलास में अब.. मेरी कार को बहुत कुछ !!!,negative
"मुझे समाप्त किया जाना चाहिए .... लेकिन मैं नहीं।रंग ड्राइंग, यहाँ मैं आता हूँ।",negative
मेरे पास एक yucky बर्न है,negative
"दुर्भाग्य से, मैं आज रात को लड़की ब्रदर्स रेडियो को याद करूंगा।पूरी रात लेखन सत्र के बीच में होगा",negative
दोस्तों () मुझे पता है!समय पढ़ने की मेरी क्षमता उपकरण बताने में विफल रही!,negative
GMAs में बच्चे!तो बाहर आर्द्र!,negative
ऊओ!मुझे लगा कि अंडे किसी चीज के लिए किसी प्रकार के सिंथेटिक अंडे या अंडे के विकल्प थे।आप पागल अमेरिकियों,positive
_com सभी ब्रेकिंग न्यूज को ट्वीट किया जाएगा यहाँ मुझे उम्मीद है कि ट्विटर पर आपका स्वागत है!,positive
Aww चैंबर कॉलबैक ... सू इमोशनल,positive
'' क्या आपने माइली से ई-मेल किया है ????मैं उसके साथ लिखना चाहता हूं लेकिन मैं नहीं कर सकता,negative
ज़ोर-ज़ोर से हंसना!चलो जल्दी से कुछ पाते हैं।,neutral
"क्या आपने तय किया कि यह एक मोच है?मेरा फिर से मुझे परेशान कर रहा है, लेकिन कभी भी यह जाँच नहीं की गई है",negative
"हम इसका उपयोग करके बहुत सहज महसूस नहीं करते हैं।यह भयानक नहीं है, लेकिन बहुत icky है।एक सौदा खोजने के लिए scurrying ...",negative
मतदान खत्म हो गया है।चूंकि चार दिन पहले की तरह मुझे लगता है कि मैंने अपने सभी दोस्तों को एक लाख बार 2 वोट दिया था।आप जीतेंगे!तुमसे प्यार है,positive
आज रात कुछ करने की कोशिश कर रहा है,neutral
मुझे विश्वास नहीं हो रहा है कि आपने ट्वीट किया है।यह हमारा विशेष क्षण था,negative
अच्छा एक्शन शॉट: http://bit.ly/m8zfx मुझे एक पोल काम करना याद है।__ क्या आप हर रोज ग्राहकों को नहीं देखते हैं?ज़ोर-ज़ोर से हंसना,positive
हाहा ... यह बूम्ब,neutral
बस जाग गया और ऐसा लगता है कि **** आलसी समय को बाहर काम करने के लिए!,negative
मदर्स डे गिफ्ट,neutral
"मैं मुझे कुछ जेफ लिन से प्यार करता हूं, और मैं सितार के काम का आनंद लेता हूं, लेकिन यह थोड़े अजीब था।अपने स्वयं के लिए, मैं s`pose!",positive
मेरे वर्कआउट को प्राप्त करने के लिए जिम में चलाने के लिए मेरे वास्तव में f`kin बड़ा ढेर से पहले लगभग 8 या 9 बजे आता है!मैं अपने गीली घास के बारे में उत्साहित हूं,positive
IDK अगर मुझे इसे फिर से देखने को मिलता है,neutral
या _ohh मुझे लगता है कि आप में से एक को एक सवारी देनी चाहिए!कृपया?,neutral
तो बस एक कार्ड 4 मेरी माँ बनाया गया है !!जब वह इसे देखती है तो उसके चेहरे पर मुस्कान देखने के लिए इंतजार कर सकता है !!,positive
"जल्द ही शुक्रवार के खत्म होने के बाद जल्द ही बिस्तर पर हो जाएगा, इसमें प्लग करना चाहते हैं !!",neutral
बस ट्विलाइट डीवीडी की मेरी कॉपी देखना समाप्त कर दिया।Ganda Ng MGA ने हटा दिया और विस्तारित दृश्य।http://plurk.com/p/svkch,neutral
उसे बताओ कहाँ ...,neutral
"ओह, मुझे याद है जब आपने अपने पिताजी को पिछले साल MSG शो में MCR में एक चिल्लाया था।इतना प्यारा था",positive
ओह suuuuuuuure ... इसे रगड़ें क्यों में `t ya !!!!!!!!!!LOL आनंद लें!,positive
21 गिरा,neutral
डॉक्टर्स एप्ट,neutral
"अरे नहीं!आपको गरीब बात यह है कि आपने टिकट बुक किया होगा इससे पहले कि आपको पता चला कि यह कल रात पैट केनी का था, आपके लिए gutted ...।",negative
जाहिरा तौर पर एक लूओंग समय देख रहा है क्योंकि वे ला को छोड़कर हर जगह लगते हैं,neutral
पुजारी वास्तव में अच्छे थे।लगता है कि वे देर से देर से स्वागत नहीं करेंगे,positive
कौन जानता है कि यह मुझे दुखी करता है,negative
आधे घंटे में काम बंद।उसके बाद एमआरआई प्राप्त करना।Yay मुझे,positive
हैप्पी मदर का दिन!,positive
मेरा पेट बहुत बुरा लगता है,negative
"कुछ Z`s को पकड़ने और पकड़ने की कोशिश करने के लिए, कल के बाद कोई और अधिक हाई स्कूल नहीं!जो वास्तव में बेकार है मैं चाहता हूं कि मुझे बड़ा नहीं करना है!",negative
"मेरे टिटा जी, बहन और मेरे प्यारे लोला के साथ बाहर जा रहे हैं!रात के खाने के लिए उसका इलाज करने जा रहे थे!WOHOO ... इतना उत्साहित और भूखा ...",positive
30 सेकंड में बारिश में भिगोया गया और मैं पिछले सप्ताहांत की तरह बारिश में 2.5 मील की दूरी पर 8.4 मील की दूरी पर भी नहीं था।,neutral
"मैं निश्चित रूप से भावना को जानता हूं।वेस्ले सो रहा है और मैं कुछ खाने के लिए जाना चाहता हूं, लेकिन मेरे खाते में केवल $ 4.38 है",negative
"मैं नहीं देख रहा हूँ - बस इच्छा - टीवी `महीनों के लिए बंद हो गया है- मुझे लगता है कि यह पसंद है कि मैं जीता है, हालांकि लोल जीता",positive
हेस वापस !!!!!अरे नोज़ !!!!तुमने मुझे याद किया?काम पागल हो गया है और बैंड ने वास्तव में बंद कर दिया है इसलिए मैं अपने आप को एक पल था,negative
"aw इसका ठीक था, मुझे भी चौड़ा हो गया..जैम अब से बहुत खुशी हुई! मैं यहाँ मदद नहीं कर रहा हूँ?",positive
एक और वर्ष के लिए वापस आओ,neutral
इस साल,neutral
बस 45 मिनट से अधिक समय बिताया AUD को देखते हुए,neutral
रात के खाने के लिए क्या है?,neutral
जल्द ही बेहतर लग रहा है!आपकी प्रतिरक्षा प्रणाली कहीं न कहीं छुट्टी पर दूर होनी चाहिए ... शायद मेरे साथ,neutral
Aww मुझे होली के लिए बहुत बुरा लग रहा है,negative
"आप सभी को!काश मैं अब बीजीटी देख पाता, लेकिन अगर मैंने ऐसा किया तो मैं बहुत जल्द विज्ञापन + डिनर के माध्यम से तेजी से आगे नहीं बढ़ पाऊंगा।",neutral
मैं नहीं जानता!उसने मुझे कभी जवाब नहीं दिया,neutral
http://twitpic.com/67gwh - bwahahahahahahahaha अच्छा!मुझे एक डॉगी चाहिए,positive
बिस्तर पर जाते हुए।बाहर लटका डब्ल्यू।हारून और रॉबिन ने तब हारून को सुन्नी ले जाया।,neutral
: मैं `हो गया!,neutral
"खैर, ऊपर और वर्जिन 1 के कैप्टन के लॉग स्टार ट्रेक वीकेंड के तीसरे दिन में",neutral
अब 38 अनुयायी मिल गए!,neutral
कोई बात नहीं।मैं सिर्फ आपको पूरी सूची साझा कर रहा हूं।,neutral
यह बहुत अच्छा है मुझे आज काम करना था,positive
कुछ ब्रांडी को सुनना ... कभी भी सीडी कभी नहीं कहो,neutral
1। मैं 2 नहीं। lmfao मुझे आश्चर्य है।,neutral
मैक पर GPROF समस्या क्यों ??,neutral
"हाँ, हालांकि शायद bgt बग्गर पर नहीं",neutral
"मेरे लैपटॉप पर उबंटू को फिर से स्थापित किया, इस बार EXT4 का उपयोग करके;नया फाइलसिस्टम।सिस्टम बूट समय, ग्रब से पूर्ण संचालन तक: 30 सेकंड",neutral
"दी, यह जीता है कि या तो,",neutral
मैं भी आपसे प्यार करता हूँ!मैं `प्रकार पढ़ रहा हूँ।लेकिन अगर आप पसंद करते हैं तो आप कॉल कर सकते हैं,positive
"@ Ryanseacrest: हाय एक समस्या हो सकती है क्योंकि यह कहता है कि कोई धारा ऑनलाइन नहीं है, वाट सही नहीं है?",negative
इडियटैट) मिलानक हेय।Th*nks के लिए nk।तुम्हारी रात अच्छी बीते।(Frank_whyte) #Idiot,neutral
आउच मुझे सिरदर्द है।लेकिन मैं एक हास्यास्पद रूप से अच्छे मूड में हूं,neutral
मेरे रास्ते में भी स्कूल।बाद में वापस हो...,neutral
मुझे एक भयावह साहसिक चाहिए।,neutral
एक ही अच्छी तरह से मैं एक आदमी नहीं हूँ मैं एक लड़की हूँ nd मैं 14 lol मैं नहीं हूँ no1 विशेष या प्रसिद्ध या समृद्ध इच्छा tho ****,neutral
"मैं हार्पर्स आइलैंड, लोल देख रहा था ... इसमें कोई वोदका शामिल नहीं था",neutral
क्या हुआ?क्या आप मेरी तरह गर्दन/कंधे/पीठ दर्द से पीड़ित हैं?मैं या तो स्थानांतरित कर सकता हूँ,negative
इसे बंद करो!,neutral
पिछले मॉन्टडे के पुरस्कार समारोह से http://twitpic.com/4jkvl,neutral
"वह जो सामान बेचते हैं, उससे प्यार करें ... आपको अपने लोगो के साथ इस आदमी की मदद करनी चाहिए",positive
अच्छी तरह से अभी हेक के रूप में गर्म है,neutral
एक लंबा और तनावपूर्ण दिन कल आ रहा है।ईओआई के लिए प्रतिक्रिया लिखना है;सहकर्मियों का काम करना,negative
"हाँ!मैं जाने वाला था, लेकिन मैंने इसे याद किया",negative
कभी -कभी मैं चाहता हूं कि ट्विटर में फेसबुक '' की तरह 'बस' तो मैं आपको एक अंगूठा दे सकता था।महान नौकरी किसी भी तरह से - मैं भी btw चूसो,positive
क्यों मैं यह नहीं मिल सकता है !!!,negative
याय .. शेरबर्ट और चॉकलेट ... बहुत पौष्टिक,positive
"क्षमा करें, आपने अगली बार इसे शुभकामनाएं नहीं दी!",positive
मैं उत्साहित हो गया जब मैंने उस जगह में एक बैग देखा जब कुकीज़ आमतौर पर रहते हैं (जब मैं उन्हें प्राप्त करता हूं)।दुर्भाग्य से यह सिर्फ मेरा नया नुस्खा था,neutral
मिलानो गुड मॉर्निंग एलिसा !!आशा है कि आज एक महान अद्भुत दिन है आज मैं खुश है coz आज कक्षाओं का मेरा आखिरी दिन है !!वाह!!,positive
अच्छा विकल्प,positive
इतना खूबसूरत दिन।मैं बस चाहता हूं कि मेरे पास इसका आनंद लेने की ऊर्जा हो।,positive
"यहाँ, इसके साथ मज़े करो: http://bit.ly/plnm4",positive
ओहह wowwww कोई अच्छा नहीं है,neutral
मुझे यह भी याद नहीं है कि वहाँ क्या है !!!,neutral
केले की रोटी बनाना,neutral
"आज अच्छा था, बीजीटी में वह छोटी लड़की छेद, बस मुझे या पूरी सहानुभूति वोट!एडन डेविस कितना प्यारा है: एल?मुझे ट्वीट करें एक्स",positive
"बाद में मैं मुनरो के पास गया और दोस्तों के साथ काम किया - टीआरएक्स, रस्सियों और केबीएस !!30SEC ऑन/30 ऑफ..रोप स्विंग और सी एंड पीएस, विंडमिल्स, डब्ल्यूवीई एक्वाट्स",neutral
मैं तुम्हारे साथ बहुत परेशान हूँ .. हाहा .. तुमने मुझे कभी नहीं बताया 411 ..,neutral
"क्या मैंने कभी आपको बताया है कि मुझे ईमेल लिखने से बिल्कुल नफरत है, स्टेटस अपडेट ठीक हैं, लेकिन ईमेल में बहुत कुछ है ... फाइनलिटी ... उनके लिए",negative
"हाँ, हाँ .... झपकी लें या गपशप मैग पढ़ें यदि आपके पास एक काम है",neutral
_Kay2 ट्विटर लड़कियों में आपका स्वागत है!मुझे पता है कि आपका क्या मतलब है ... अभी भी यह पता लगाने की कोशिश कर रहा है,positive
"दो महीने पहले, मैं बेकार हो गया।",negative
ट्विटर का लंगड़ा हो रहा है और जीईसीआई और मैं के मेरे ट्विटिक को जीत लिया,negative
