text_hindi,sentiment
मैं थोड़ा परेशान हूँ ppl झटका है-,negative
"वह अद्भुत थी, हालांकि उससे मिलने के लिए नहीं मिला",neutral
Aww .. मैंने 3 अनुयायी खो दिए।मेरे पीछे आओ !,negative
_e अब मेरे डांस क्लास में जा रहे हैं,neutral
हाँ .. यह एक समस्या #prism #fail है,negative
अब किसी के साथ दोस्त नहीं,negative
मैं फेसबुक पर जोनास ब्रदर्स के साथ लाइव भूल गया हूं,neutral
वापस मेरे कार्यालय में।माइक्रोवेव में भोजन जलाने वाले किसी व्यक्ति के कारण फायर अलार्म बंद हो गया,negative
मेरे लिए छोटी बोतल जूस http://mypict.me/flc,neutral
सपने देखना और मेरे बगीचे के बारे में सोचना,neutral
मैं प्यार में रहना चाहता हूँ ......।,positive
"ठीक है।मैं वास्तव में चाहता हूं कि आप लोग टेनेसी में एक शो कर सकते हैं क्योंकि अब, मैं आपके एक शो में नहीं जा सकता: `",neutral
_I हाँ गरीब याओ!आशा है कि यू को लेकर्स जर्सीज़ हाहा को देखने में मज़ा आया!उर समय दोस्त का आनंद लें!,positive
smh @ ड्रेस अप खेलना!ज़ोर-ज़ोर से हंसना।मैं हालांकि वीडियो नहीं देख सकता ... यह काम नहीं कर रहा है,negative
हम्म .. उस गीत को idk।,neutral
यह नहीं पता कि यहाँ ट्विटर पेज को कैसे पिंप किया जाए।,neutral
"लड़का सामने की कोशिश नहीं करता, मुझे पता है कि आप बस क्या हैं-क्या आप हैं",neutral
शुभ संध्या।छुट्टी का आनंद ले रहे हैं यह उबाऊ है।डेविड कुक के भाई के लिए प्रार्थना करें।फाड़ना।,neutral
AHHHHH अच्छी तरह से कम से कम मैं!,neutral
"समाजशास्त्र किया जाता है, अंग्रेजी और जीव विज्ञान छोड़ दिया ... मैं मरने जा रहा हूँ",negative
"काम करने के तरीके पर, खिचड़ी भाषा को परेशान किया जा सकता है",positive
एक सही बुरा सिरदर्द मिला,negative
यह अभी मेरा गान है .... मुझे उच्च और सूखा छोड़ दो।?http://blip.fm/~79fcr,neutral
: Aww!धन्यवाद शहद .. क्या मम्मी को एक डैडी मिला?,positive
मैं निश्चित था कि आप किस शो के बारे में बात कर रहे थे कि 'कैमरा कैफे: ए मिसोग ..' में लेटर जी के बारे में बात कर रहे थे,neutral
"नरक के रूप में जोर दिया (, लेकिन अभी भी जीवित है",positive
कुछ अच्छे पुराने सीज़न 1 एपिसोड देखने के लिए फ्रेंड के घर गए,positive
"हे दोस्तों हम सिर्फ एक मैराथन की घोषणा करना चाहते थे!तो, चलो बस कहते हैं ... एक युगल एपिसोड के लिए तैयार हो जाओ!",neutral
प्यार **** मैगिक्स इट्स कूल !! ... ग्रेट लय !!!,positive
मुझे खबर देखने से नफरत है।ऐसी भयानक चीजें क्यों होती हैं?,negative
"Yessum।हम देखेंगे कि यह वर्ष कैसे जाता है ... शायद मैं अक्टूबर में वापस आ सकता हूं, जब दरें नीचे जाती हैं।मैं अपने दिन के लिए जाना चाहता था",neutral
Homeee!मेरे पैर गले में हैं,negative
अप्रैल में HTOWN में बाढ़ आने के बाद से यह क्लाउनिन था।यह मरम्मत कर गया या तो मैंने सोचा।,neutral
: ओ परीक्षा।Yuck कि व्यस्त होगा!,negative
"जब आप आज सुबह अपनी ग्रिल का ध्यान रखते हैं कि कैसे हाथों के एक त्वरित शॉट के बारे में।डॉन `टी पूछो क्यों, बस करो",neutral
मेरे चचेरे भाई की पुष्टि + पुष्टि पार्टी के लिए,positive
100% कच्चा दिन था,negative
सूरज में 35 घंटे = दाने,negative
देखने के लिए और उम्मीद है कि अगले हफ्ते ROTR में इन लोगों से मिलें !!इंतजार नहीं कर सकते!!!एडेलिटास वे - अजेय?http://blip.fm/~5ynxr,positive
"मेरे सिर, जब सभी सिरदर्द रुकेंगे।वैसे भी, मैं अभी अपने जीवन से प्यार करता हूं, मैं कुछ और नहीं मांग सकता।मुझे खुश रहना पसंद है",positive
नट से बात करना,neutral
हैप्पी मदर का दिन,positive
क्या कुछ वास्तविक खिड़की की खरीदारी की और मुझे बहुत सी चीजें मिली जो मैं चाहता हूं कि बस सौ डॉलर से अधिक हो।,neutral
प्रिय भगवान मुझे आशा है कि वे इसे बचाते हैं।http://www.the-impossible-project.com/,positive
अपने बच्चों के साथ मेरे सप्ताहांत का आनंद ले रहे हैं!,positive
निश्चित रूप से ऐसा करेंगे।,neutral
"मुझे लगता है कि बेल्ट की बात एक नो-गो है, क्योंकि मैंने वापस नहीं सुना है।",negative
काश मैं किनारे के खिलाफ लहरों को सुनते हुए रेत में लेट रहा होता !!!,positive
"जल्दी बिस्तर पर जा रहे हैं ... कल मदर्स डे के लिए यात्रा करने के लिए बहुत सारी महत्वपूर्ण महिलाएं मिलीं!पीएस- आज रात की आधी रात के रूप में, हैप्पी बीडे बू भालू!",positive
"गरीब डीएस 100.8 बुखार के साथ बिस्तर पर है - वह जीता है कि आज रात रिले के लिए रिले में चलने में सक्षम हो - उसके लिए बहुत बुरा लग रहा है, वह बहुत दुखी है",negative
खैर ... लड़की के स्कूल के लिए उठने से पहले कम से कम एक घंटे और एक आधा सोना होगा।,negative
"इरेबॉडी, कृपया http://mscaseycarter.blogspot.com देखें।आईडी इसे एक गुच्छा की सराहना करता है।",positive
संडे प्लेस का आनंद लेना और जूमला में अधिक सीखना,positive
"सीवीएस यह एक आनुवंशिक ब्रांड की तरह है? गरीब आप, मेरे पति को खराब एलर्जी हो जाती है..जह मज़ा!",negative
अगले सप्ताह बेहतर होगा - मैं अगले सप्ताह चला जाएगा,positive
मेरा पेट उड़ा है!,negative
पुरानी तस्वीरों को देखते हुए ... मैं इसे प्यार करता हूँ और अच्छे ओल दिनों को याद करता हूं,positive
किसी को भी मुझे हर समय दूसरे लोगों के दर्द को लेने से थक गया!मैं नाटक के साथ या बिना एक खुश व्यक्ति हूँ ... ओम .....!,neutral
Yooooooo!?क्या साथी?!,neutral
_nk उस शांत या खतरनाक नहीं कहेंगे।यह बेवकूफ श्रेणी में फिट बैठता है,negative
तो ... काम के लिए समय में जाग गया ..... बू,negative
"Resco Mobileforms टूलकिट और नमूना की कोशिश कर रहा है।परीक्षण संदेश सब कुछ बर्बाद करते हैं, नमूने में कीड़े हैं, यह धीमी गति से चल रहा है।गरीब पहली छाप।",negative
मैं बहुत खुश हूं।केव यहां शुरुआती माँ के दिन के लिए है।चलो शांत हो जाओ।वह पूरी रात चला गया और सो रहा है।,positive
मैं अपने फोन को लटकाने के बारे में मुझे गर्म हो रहा है,negative
"ओह, हमेशा की तरह, मुझे अपने नए अनुयायियों को चेतावनी देनी चाहिए कि मैं #Canucks गेम्स के दौरान ओवर-ट्वीट करता हूं।अग्रिम में माफी।",negative
"ओह, यह अच्छा केक था",positive
"अच्छा सामान, परिणामों के लिए इंतजार नहीं कर सकता",positive
मेरे सभी प्रियजन रविवार को छोड़ रहे हैं ..... उदास,negative
"_ahoy हाँ मैं वास्तव में एक भी चाहता हूँ!शायद सर्दियों में मैं एक प्राप्त करने में सक्षम हो सकता हूं, लेकिन तब तक।",neutral
अनुभव करना।बीमार।बहुत।अधिकता।पनीर।पर।सेंकना।,negative
"मैं इतना प्यार क्यों करता हूं, तुम्हारा मुझे हर समय मुस्कुराना क्यों है?आपका इतना खास क्यों है, लेकिन मैं आपके पास नहीं है?मैं कोशिश करने से डरता हूं।",neutral
निम्नलिखित के लिए धन्यवाद,positive
मैं देख रहा हूं कि आपकी तारीख आपको एक अच्छा समय दिखा रही है और अभी भी एक स्ट्रिपर चित्र चाहता है,positive
एक उदास गीत को सूचीबद्ध करना तो मैं भी दुखी हूं,negative
आई हार्ट यू गर्ल !!चलो जल्द ही बाहर घूमते हैं!,positive
हाहा ऐसी बकवास है,negative
"ऊ, मेरा इंटरनेट नीचे था!",negative
मैं बाहर घूमना और खेलना चाहता हूँ!लेकिन मैं कर सकता हूँ।मेरे काम के बोझ पर फिडल फड!,negative
"मैं बहुत बुरा चाहता हूं, मुझे गुम्बो से नफरत है, लेकिन मेरे पास कल एक शूट है कि मुझे 8:30 के लिए होना है।तो मेरे लिए कोई गमबो नहीं ...।",negative
मुझे एक नए iPhone मामले की आवश्यकता है लेकिन मैं टूट गया हूं।,negative
"यह वास्तव में है;) सभी रीट्वीट के अनुसार, कम से कम!",neutral
"मुझे पता है, हम चैट करते थे, लेकिन आप मेरे लिए बहुत अच्छे हो गए;)",neutral
अरे तुम हमेशा मेरे दोस्त की पार्टी में आना चाहते हो?सिडनी में इसका 8 जून लंबा सप्ताहांत,positive
"_hawt तो, कैसे फिटनेस शासन के साथ आ रहा है",neutral
"बस मेरी माँ द्वारा जाग गया ... हमारी पूरी पहली मंजिल में बाढ़ आ गई है।हमारे सभी फर्नीचर, पर्दे, माताओं महंगे आसनों में .... भिगोया और बर्बाद कर दिया",negative
"मैं वास्तव में बीमार महसूस करता हूं, और मेरे दांत अभी भी चोट लगी हैं।fml।",negative
आंख अभी भी दर्द होता है मुझे लगता है कि मैं अब सो जाऊंगा ...,negative
दिल दिलाने के लिए।AKA मैंने कार्लाओं को अंतिम रूप दिया।लूओओंग डे कल,negative
क्या गलत है,neutral
वह हमेशा एक सीटी-ब्लोअर के रूप में थोड़ा स्मॉग था।9-11 इनकार सामान बहुत शानदार है,positive
"बेले द स्विमसूट, हॉट टब वोन इस सप्ताह के अंत में तैयार नहीं होगा।उदासी",negative
मुझे लगता है कि मैंने अपने 6-मो पुराने ब्रोमेलियाड को मार दिया।एक नए पालतू पौधे की जरूरत है .. या नहीं।,negative
मुझे बहुत खेद है कि यह इतना बुरा बेकार है,negative
भोजन की प्रतीक्षा में।,neutral
मेरे पास जेफरी नामक एक ब्रेन ट्यूमर भी है।,negative
"BBQ `अच्छी तरह से चला गया!मौसम अच्छा रहा जो एक सही बोनस है।बस बिस्तर पर, सुबह 06:30 बजे प्रशिक्षण",neutral
आदर्श बैंक अवकाश की स्थिति नहीं .. कास्ट और बरसात से थोड़ा अधिक लेकिन एक डीवीडी के साथ एक आलसी दिन के लिए एकदम सही,negative
"_stiller वे निश्चित रूप से करते हैं।बूट करने के लिए 40,000 से अधिक!",neutral
जर्मनी फील्ड ट्रिप पेरो नो टेंगो डिनो के लिए साइन अप करना चाहता है।,neutral
डॉन `टी मुझे याद दिलाएं .. माना जाता था कि 2 होमी 2 4 के साथ मिलते हैं जो कि शो .. एकक!तो इसे मार डालो,neutral
बुरा समय?,negative
प्रमुखों ने `कैन को 16-8 से हराया!टेबल के ऊपर!वू!... और ऊपर स्काई स्पोर्ट वर्चुअल रग्बी पॉइंट्स।,positive
हम सभी को एक साथ पाने के लिए आमंत्रित नहीं किया गया था!की तुलना में और प्लेइन सुरक्षा थी और हमें चुप रहने के लिए कहा !!,negative
_Kel_17 एह कार्ट गर्म मौसम खड़ा है,negative
कल धमनी।मेरे लिए कोई और अधिक नहीं है,neutral
क्या सभी समय कम कर सकते हैं .. (: मैं इसलिए मेट्रो स्टेशन जाना चाहता हूं .. आपके सस्ते शॉट्स हड्डियों को तोड़ने में सक्षम नहीं होंगे,negative
मैं मार्क के साथ एक ड्रिंक कर रहा हूं जबकि इज़ी स्लीपिन वूट वूट है!,neutral
मुझे पहुंचने की कोशिश करना बंद कर देना चाहिए,neutral
"_dog भाग्यशाली आप!यह फिर से टपका रहा है।मम्मी का कहना है कि पोखर काफी बड़े हैं जो मुझे तैरने के लिए पर्याप्त हैं, इसलिए आज कोई डॉग पार्क नहीं है ।।",positive
वे वास्तव में करते हैं।यह एक शर्म की बात है।,negative
जीवन .... कम महारानी की भावना .... कभी -कभी मैं उस भावनाओं से नफरत करता हूं .... एक पूर्व पति के बारे में बात करना जैसे कि वह मर गया है,neutral
http://twitpic.com/66vld - मैं इस बैंग्स को पसंद नहीं करता!मुझे अपने बाल वापस चाहिए!,negative
मर्फी का कानून?क्षमा करें कि जब आपके पास बहुत काम होता है तो आपका कंप्यूटर सहयोग नहीं कर रहा है।मेरे बच्चे हैं .. http://tinyurl.com/km235x,negative
"पेट में ऐंठन;एक गर्म पानी की बोतल के साथ बिस्तर में बैठे कुछ गर्म दूध और टोस्ट, मैं फिर से एक लड़की की तरह महसूस करता हूं: `) माइनस द पेट ऐंठन",negative
अब रात के लिए मेरी मांद में रेंगना।,neutral
तीसरे स्थान पर जा रहे हैं,neutral
यह ठंडा और बादल छाए रहेंगे और मेरे पास करने के लिए एक लाख लोड है,neutral
मुझे आश्चर्य है कि मेरे ट्वीटडेक पर थंबनेल तस्वीरें क्यों दिखाई दे रही हैं?,negative
खिचड़ी भाषा इतनी थक गई!शुभ रात्रि ... शायद:/,negative
एक मैक होना है!मेरा विश्वास करो - आपने इसे जीता है,positive
बार -बार छींकना,neutral
कोई लोगों का कौशल नहीं है।,neutral
"मैट ने आपसे उम्र में बात नहीं की है, ड्यूडी ने बाउट उर ऑस्ट्रेलियाई प्रशंसक को मत भूलो;) लूल।मैं तुमसे प्यार करता हूं ****",positive
"Hayfever से पीड़ित है, बहुत अधिक piriton से सूखा हुआ है, और हवा के प्यूरीफायर के साथ बिस्तर पर जा रहा है",negative
कल रात न्यूयॉर्क डॉल्स @ डिपो ने खरीद के बिंदु पर उपलब्ध रिफंड को रद्द कर दिया।,neutral
वाह यह आसान था!धन्यवाद,positive
उसे बताओ अगर वह साझा नहीं करता है तो मैं उसे हरा दूंगा,negative
9 को काम करें,neutral
"हाँ, शारीरिक रूप से भी चल रहा है!जाहिरा तौर पर हम श्री हेवर्ड को सीधे रिपोर्ट कर रहे हैं ...",neutral
"1,116 दिनों में अभी भी कोई नया टैटू नहीं है।",neutral
अभी उठा।सभी की माँ और दादी के लिए हैप्पी मम्मी का दिन!,positive
हे,neutral
बस स्विंग में वापस आ रहा है ... अभी भी मेरी सर्जरी से और थक गया ... कॉफी समय!,negative
आशा है कि माइग्रेन बहुत लंबे समय तक चारों ओर नहीं छड़ी करता है।,positive
मैं अंत में http //: www.kpfa.org shoutout पर फ्लैशपॉइंट्स को सुनने के लिए प्लग इन किया गया हूं और शेवरॉन के बारे में खंड से चूक गया है,negative
_cunning मैं अपने चचेरे भाई की ग्रेड पार्टी में जाना होगा,positive
शुभ प्रभात।अस्पताल जाने और कैट स्कैन प्राप्त करने के लिए तैयार होना होगा।आपको शुभकामनाएं।,positive
मिमी के लिए समय,neutral
"काम पर जा रहे हैं, यह 3:30 बजे है",neutral
"Uff - आज जा रहे हैं, 6 साल के बेटे के साथ आधी रात",neutral
एक अकेली रात भी हो रही है .... काश वह ऑडुन के पास जा सके ताकि वह फिर से उस बुरे सपने को न करे ...,neutral
इस सप्ताह के अंत में मैंने एक 'स्वस्थ जीवन शैली' शुरू किया - आहार नहीं!Let`s देखें कि यह कैसे जाता है - मेरी प्रगति पर आपको तैनात रखेगा।,positive
"ओह, मुझे इसके बारे में बताओ, कुतरना बंद नहीं कर सका!मेरा स्टॉक कम चल रहा है, आज अधिक खरीद रहा है",neutral
मेरी पृष्ठभूमि को देखें कि मैं कैसे चाहता हूं कि मेरी भविष्य की तारीख कैसे हो (अच्छी तरह से अगर मैं उसे प्राप्त करता हूं)।,neutral
"- मैं ठीक है धन्यवाद पाल, बस ऊब बुद्धिहीन, नरक से ऊब, वास्तव में `कहीं बाहर जाना चाहते हैं!",negative
इस सप्ताह के अंत में अधिक स्क्रीनशॉट आदि की समीक्षा के लिए Apple को Twitterville 1.2 रवाना भेजा जाएगा।,neutral
फूड यम्मी तो।अब किसका व्यंजन धोना है?मुझे नहीं !नहीं मैं .. rofl,positive
Idk .... मैं पूरे दिन काम पर फंस गया,negative
वर्तमान में लंदन बस में अपने आप को एक सीट पाने के लिए त्वरित तरीका: लगभग 3/4 बार बहुत जोर से छींकने का नाटक करें,neutral
बस वर्मोंट और हॉलीवुड एमएम पर निको निको से कुछ स्वादिष्ट सुशी थी,positive
घर की ओर जाने वाले सुबह के ट्विट्स ने डब्ल्यू पर एक बड़ी नींद ली थी।मेरे bf टेनील!,positive
"आज ग्रीन में जैक किया, यह अच्छा था, एक हत्यारा हालांकि वेस्ट हिल तक चल रहा है!विल और लोगों को सुनना",positive
सुझाव के लिए thx - मुझे नहीं लगता कि यह `उसे ठंडे कॉलिंग को समझाने के लिए आसान होगा isn`t aweful tho,neutral
"उस ट्विटिक के लिए धन्यवाद, निश्चित रूप से मुझे हंसी आई",positive
सुबह सब .. बस अब कार्यालय में,neutral
आपने अपने डिप्लोमा..कॉन्ग्रैट्स के साथ एसएनएल पर देखा।आपको बहुत खुश होना चाहिए।अब मैं आखिरकार बिस्तर पर जा रहा हूं।,positive
मैं उसे फोन करना चाहता हूं,neutral
* आह* मैं बिस्तर पर जा रहा हूँ ... मैं अभी और महसूस नहीं कर रहा हूँ ...,negative
"डार, मेरे पास एक था और यह मेरी उंगलियों के माध्यम से सही फिसल गया",neutral
_Bizzle चेकइन कि अभी बाहर,neutral
"और जाहिरा तौर पर मैंने अपने iPod, 30 GB को गलत बताया",negative
हैप्पी स्टार वार्स डे,positive
"मंगलवार, किसी भी अन्य दिन ... जब तक हम अभी भी देखने के लिए हैं",neutral
Android 1.5 के लिए आगे देख रहे हैं G1 पर धकेल दिया जा रहा है?,neutral
"आरपी: आरपी: आरपी: मेरी दरार ...-- यहाँ मेरा।? ---- मैं बस अपने मुंह में फेंक दिया-यह मेरे पैर, योग्य है।",neutral
टोकरा और बेला डोल्से पाने के लिए मेरे रास्ते पर !!!!उदास क्यूज रिचमंड जा रहा है,negative
सियारा Snl..Kim में बहुत अच्छा था ... आप आज रात SNL पर उल्लेख किए गए थे..जस्टिन टी वास्तव में भी अच्छा था,positive
LOL इतना चार्ली है ...... मुझे चार्ली की याद आती है,neutral
दोस्त!,neutral
SIC 2009 की उपस्थिति की एक सूची बनाना,neutral
ब्रुकलिन !!!हम कठिन हो गए !!!अब शीर्ष शीर्ष !!लेकिन 1 हाजजी `... फिर से फिर से http://tinyurl.com/codla7 http: // ti .. http://tinyurl.com/cr8hjs,negative
"रसोई से थक गए थे, जब तक कि यह सूखा हुआ था और फर्श पर चढ़ गया था, जब यह सूखा है तो मैं काम करता है",negative
"नहीं, मैं यह पता नहीं लगा सकता कि मेरे ब्लैकबेरी पर अपडेट कैसे प्राप्त करें।।।मुझे दौड़ने की भी जरूरत है",neutral
मुझे शक है!बू!आप हमेशा मुझे अपने भयानक रोडट्रिप्स पर पीछे छोड़ दें!,negative
"OMG, मुझे हर समय उनसे $ 50 कूपन मिलता है, क्या आप ??जब मेल में आता है तो मैं उनकी कैटलॉग के साथ जुनूनी हूं",positive
क्या यह डूब रहा है कि यह सब **** ऊपर जाने के बारे में है ..... कॉमेडाउन के लिए खुद को छेड़ना,negative
जल्दी जागना मुझे नापसंद है!लेकिन मुझे अपने फार्मेसी क्लास में अपने 27 घंटे बनाने की जरूरत है।> = [sighhh।अन्य समाचारों में: नाश्ते का समय !!!!,negative
चाय का एक अच्छा कप बनाने के बारे में है और कुछ बेनाड्रिल को पॉप करता है ... लंबा दिन ... सकारात्मक ट्विटरबग्स रहें ... शुभरात्रि!,positive
"मुझे लगता है कि #FF को शुक्रवार को फेलिन होना चाहिए, मुझे बिल्ली की तस्वीरें चाहिए।हो सकता है कि वे केवल Caturday के लिए हैं",neutral
कोई भी मुझे प्यार नहीं करता है ब्रिटनी मेरे फूलों को भूल गया ...,negative
बधाई !!मुझे पता था कि एक राजकुमारी जीत जाएगी !!!#sigjeans,positive
"अभी तक कोई घोषणा नहीं है, लेकिन पागल **** कोरियाई अब अच्छा नहीं खेल रहे हैं और आप आगे क्या सोचते हैं?मैं सोच रहा हूँ युद्ध",negative
आप सभी को सोमवार की शुभकामनाएं और इस सप्ताह के लिए एक अद्भुत शुरुआत!इसे एक अच्छा बनाओ,positive
कृपया जुड़वाँ बच्चे देख रहे हैं।गोना कुछ आइस्ड चाय: -बीडी,neutral
अभी भी सो नहीं है।आहह wtf?!,negative
ओह्ह्ह्ह बार्सिलोना।कृपया इस #BGT को बर्बाद न करें,positive
"मैं कविताओं के बारे में भी यही कहता हूं।जब आप लिखने के लिए तैयार होते हैं, तो 'कुछ और मायने नहीं रखता' के रूप में एक प्रसिद्ध गीत हमें बताता है",neutral
हमारे एक मछलियों में से एक की मृत्यु हो गई,negative
बस मुझे पता चला कि मैं इस बार में नहीं पी सकता!Palomino `में Boo लापता E1!कोई चीयर्स उदास चेहरा नहीं,negative
बोस्टन को भी एक चाहिए,neutral
मुझे साक्षात्कार से नफरत है।मैं आज भयानक करने जा रहा हूँ,negative
अब मैं रो रहा हूँ .... गरीब बात ..,negative
फोटो: मुझे दा कोओलूओर्स पसंद है और रचना महान है,positive
मैं सड़ांध सफेद सफेद के साथ सड़ांध के साथ रोना चाहता हूँ यह yoububuu है।,positive
पहली अवधि में।मुझे इस वर्ग से नफरत है।जब तक मैं घर घर से इंतजार कर सकता हूँ !!!!!!!!!मैं `दुनिया में सबसे खुश व्यक्ति b wen i`m घर !!!,neutral
शनिवार शाम के लिए क्लासिक जेटी http://bit.ly/lrzjr,neutral
मुझे लगता है कि मुझे कपड़े पहनना है और तब सुंदर होना है,neutral
यह कहने के लिए आपके लिए सबसे प्यारी सबसे प्यारी बात है।तुमने मुझे मुस्कुरा दिया।उस के लिए धन्यवाद।,positive
मैं स्कूल में m.twitter.com पर तेजी से पहुंच के लिए उपयोग करना शुरू करने जा रहा हूं,neutral
बिल्कुल वैसा ही ... ग्लासगो में अब ... यह एक बीजीटी व्यस्त है,neutral
_brads i`ve समाप्त योग्य,neutral
"लाश महान huggers b/c बनाते हैं, वे अपनी बाहों को कम करते हैं या उपवास करने के लिए आगे बढ़ते हैं ... ¢ (के माध्यम से)",neutral
क्या हमारे देश के बारे में कुछ अच्छा है?,neutral
अच्छा सौदा!मैं अच्छा कर रहा हूँ धन्यवाद यू एक मेरे बारे में मेरी माँ से प्यार है?,positive
लेकिन यह मज़ेदार है जब वे सलाह को अनदेखा करते हैं,positive
इसलिए।मैं (7-9pm) SAT (9-6pm) सूर्य (9-4pm) और माँ (3-6 30 PM) लाइव खाने और सांस लेने वाली लाइफ गार्ड सामान से कक्षाओं से अपने जीवन की रखवाली कक्षाएं ले रहा हूं।वाह।,positive
मैं आइसक्रीम और आलू के चिप्स पर पिगने जा रहा हूं,neutral
"काश मैं वहाँ होता। मैं सिर्फ सैन डिएगो से वा के पास चला गया और मैं बहुत उदास हूं, मुझे सनी सैन डाइगूओओओओओओओ की याद आती है !!",negative
मैं `मैं सुन रहा हूँ तितली दूर डैडी आई लव यू मम्मी मैं प्यार करता हूँ,positive
Lmao मुझे पता है !!Pleaseee उत्तर आपको अभी तक कोई जवाब मिला है?: एल एक्स,neutral
ब्लोआउट समाप्त हो गया,neutral
अगले दिन हवा देखना,neutral
एक सुंदर सप्ताहांत धन्यवाद कि आप कहाँ रहते हैं जैसे कि यह क्या है?रोमांचक im यकीन है रात रात ****,positive
"हाँ, अब 16 मिनट तक।",neutral
यह अच्छा हो रहा है यह आसान है इस सप्ताह के अंत में मैं बड़ी घटनाओं के लिए तैयारी कर रहा हूँ कॉमिन अप मेरे लिए यू लड़कियां मुझे प्रेरित करती हैं 2 महान चीजें !!,positive
धन्यवाद!मजेदार कारण यह सच है!,positive
मिमी।शुभ रात्रि।जस्टिन टिम्बरलेक के साथ एसएनएल देखने के लिए रॉक बैंड 2 `टिल इट का समय खेलने जा रहे हैं।,neutral
"क्या रिचमंड, VA के लिए एक विमान पर कूदने और शर्तों के संगीत कार्यक्रम में जाने के लिए बहुत देर हो चुकी है?!... मुझे लगता है कि एक हाँ मेरे जीवन बू।और ओहियो।",neutral
"_is_rad हाँ यह **** d था: im इतना थक गया, मुझे सिरदर्द है और अब मुझे Rygby D का एक खेल खेलना है: लेकिन बीमार सही हो **** <33",negative
मैं सप्ताहांत में काम नहीं करना चाहता,neutral
ज़ोर-ज़ोर से हंसना।मुझे भी..वेल्ड ...: पी ... हबबी का फेव ड्राइवर मार्टिन है इसलिए मैं उसके और मेरे लिए खुश हूं !!!,positive
"मुझे लगता है कि मैं दुखी, उदास, अकेला, एक बार में दुखी हूं।मेरे साथ गलत है",negative
"इस रीमिक्स को 'द वू राजवंश' रीमिक्स टेप से अपनी देरी से पीपें, लेकिन इससे आपको एक विचार मिलेगा",negative
आज रात को दोहराने पर खुद को टक कर दिया,neutral
"ठीक है, यह मेरा 1000 वां ट्वीट है, मैं इसका उपयोग केवल 'धन्यवाद !!' कहने के लिए करता है।मैं ट्विटर पर सबसे अधिक देने वाले/देखभाल करने वाले लोगों में से कुछ से मिला!",positive
"लुसिएन केर्क, हमारे चर्च गायक में से एक",neutral
'ला रोजा डी ग्वाडालुपे' को देखते हुए यह एपिसोड इतना सच है कि वे ऐसे लोग हैं जो कुंवारी हैं,neutral
मुझे अपने आइपॉड को स्कूल नहीं लाने से नफरत है,negative
जिस तरह से नई तस्वीर,positive
ज़ोर-ज़ोर से हंसना!लड़की उस वीडियो ने मुझे परेशान किया और मुझे एचके थीम बहुत प्यारा है!,neutral
मुझे कुछ अनुयायी चाहिए,neutral
कई बार वे बदले हुए होते हैं,neutral
माइग्रेन के साथ दो दिनों के लिए बिस्तर पर रहा,negative
"आप माउस से क्यों डरते हैं?यदि आप यह पता लगा सकते हैं कि * आप क्यों डरते हैं, तो शायद आप अपने डर से निपट सकते हैं।",neutral
"अरे!मुझे अपने एमी सेडारिस के साथ जाने के लिए उस पुस्तक की आवश्यकता है।अब इसे खत्म कर रहा है, आप कहते हैं?;)",neutral
मैं काम पर हूँ !!!!Ugghhhhh किसी ने मुझे अब बचा लिया,positive
"गरीब ग्रेग बेवकूफ यूके, हमेशा सहानुभूति वोट करते हैं।XO",negative
मेरे पास 1130 पर फ्राइज़ और एक एरिज़ोना था और आज मैंने केवल एक चीज खाई।feeed meeeeee,negative
....क्या?मैंने बस कुछ अन्य चूजों के उत्तर की नकल की और इसे अपने रूप में लिखा,neutral
"मैं जितना पहले चाहता था उससे थोड़ा पहले (फोन सुबह 5:30 बजे)।व्यायाम दिन शुरू करने का एक अच्छा तरीका है, है ना?",positive
सुनो।आप कैसे हैं।सुखद आश्चर्य,positive
"ठीक है, मुझे कुछ सिलाई करने के लिए बंद होना चाहिए।बाय एक्स",neutral
मैं चिंतित हूं क्योंकि आज कुछ बुरा हुआ है और मुझे पता नहीं है कि आगे क्या होने वाला है।,negative
हम आज घर पर एक दिन `कर रहे हैं` आज - जो कि प्यारा साबित हो रहा है,positive
"'कोई आपको फोन करता है, और आप काफी धीरे -धीरे जवाब देते हैं, एक लड़की है जिसमें बहुरूपदर्शक आंखें हैं, हाँ, सामान्य है।",neutral
